date,hour,da_price,imbalance_price,imbalance_mwh
2024-01-01,1,107.09,17.608,374.217
2024-01-01,2,104.0,26.483,25.843999999999998
2024-01-01,3,100.0,32.274,26.188999999999993
2024-01-01,4,85.66,176.71,-26.153
2024-01-01,5,85.0,37.067,159.469
2024-01-01,6,85.53,31.806,150.799
2024-01-01,7,95.07,56.099,207.50900000000001
2024-01-01,8,104.07,71.533,229.44
2024-01-01,9,106.95,69.997,596.7860000000001
2024-01-01,10,107.08,70.554,718.895
2024-01-01,11,104.0,55.002,566.215
2024-01-01,12,98.13,36.578,525.996
2024-01-01,13,101.55,57.369,598.4169999999999
2024-01-01,14,98.16,68.535,313.27700000000004
2024-01-01,15,98.17,8.861,71.671
2024-01-01,16,105.54,15.644,150.625
2024-01-01,17,110.0,72.272,174.62000000000003
2024-01-01,18,120.04,168.08,-30.837999999999994
2024-01-01,19,131.5,79.188,157.28199999999995
2024-01-01,20,132.0,79.217,134.90800000000002
2024-01-01,21,127.75,285.444,-102.554
2024-01-01,22,113.48,197.025,-56.784000000000006
2024-01-01,23,109.18,79.436,33.974999999999994
2024-01-01,24,107.2,58.746,28.311999999999998
2024-01-02,1,105.49,170.424,-99.45099999999998
2024-01-02,2,90.09,-51.409,89.216
2024-01-02,3,84.27,26.145,55.778000000000006
2024-01-02,4,84.27,120.05,-62.129
2024-01-02,5,84.27,77.921,0.5920000000000059
2024-01-02,6,100.0,166.129,-159.486
2024-01-02,7,108.28,43.153,254.44400000000002
2024-01-02,8,113.85,68.868,238.46699999999998
2024-01-02,9,126.9,86.967,511.838
2024-01-02,10,119.5,85.898,434.793
2024-01-02,11,110.6,79.962,442.252
2024-01-02,12,108.28,81.09,407.416
2024-01-02,13,105.88,80.994,413.88199999999995
2024-01-02,14,100.15,81.117,544.385
2024-01-02,15,108.28,-353.598,541.7719999999999
2024-01-02,16,110.0,84.716,288.5
2024-01-02,17,112.8,81.373,316.227
2024-01-02,18,129.99,81.022,326.376
2024-01-02,19,130.0,87.307,257.52500000000003
2024-01-02,20,124.29,87.294,301.822
2024-01-02,21,111.26,82.887,481.506
2024-01-02,22,108.28,82.84,467.6
2024-01-02,23,106.0,75.709,477.245
2024-01-02,24,92.41,73.624,273.087
2024-01-03,1,82.5,30.845,279.25
2024-01-03,2,70.1,13.01,202.225
2024-01-03,3,50.21346,-11.122,232.306
2024-01-03,4,40.0,0.134,294.84299999999996
2024-01-03,5,50.0,2.98,395.447
2024-01-03,6,75.0,11.409,359.662
2024-01-03,7,95.46,13.935,607.486
2024-01-03,8,108.28,79.967,890.036
2024-01-03,9,114.99561,78.459,815.201
2024-01-03,10,113.34489,85.305,405.236
2024-01-03,11,107.85233,42.965,511.2969999999999
2024-01-03,12,105.0,81.944,603.2189999999999
2024-01-03,13,92.04644,74.877,719.866
2024-01-03,14,91.59366,52.962,1048.908
2024-01-03,15,97.50897,65.392,757.8779999999999
2024-01-03,16,106.02775,60.281,469.32
2024-01-03,17,109.7411,81.122,331.86699999999996
2024-01-03,18,115.81,162.115,-35.778
2024-01-03,19,115.81,80.273,54.945
2024-01-03,20,115.81,87.564,158.822
2024-01-03,21,109.0,46.985,270.745
2024-01-03,22,106.0,78.871,184.89600000000002
2024-01-03,23,101.46,59.138,268.36899999999997
2024-01-03,24,82.59,24.973,63.15400000000001
2024-01-04,1,74.19,0.169,27.059999999999995
2024-01-04,2,65.0,2.239,44.132999999999996
2024-01-04,3,40.0,159.605,-9.769
2024-01-04,4,35.19694,16.983,21.868
2024-01-04,5,49.39,19.537,10.294000000000004
2024-01-04,6,70.1,187.306,-66.48700000000001
2024-01-04,7,97.61,73.485,183.80900000000003
2024-01-04,8,106.51,3.12,87.816
2024-01-04,9,109.49416,158.733,-261.289
2024-01-04,10,107.23976,164.289,-213.07100000000003
2024-01-04,11,94.35704,65.248,307.266
2024-01-04,12,87.10039,74.348,296.88800000000003
2024-01-04,13,83.81886,46.283,324.01
2024-01-04,14,85.96413,40.553,449.94100000000003
2024-01-04,15,92.11054,67.863,232.03700000000003
2024-01-04,16,103.34,69.306,236.18399999999997
2024-01-04,17,110.02,166.042,-119.253
2024-01-04,18,116.87,159.618,-348.128
2024-01-04,19,118.1,163.444,-351.821
2024-01-04,20,118.1,160.852,-373.50100000000003
2024-01-04,21,112.99,196.136,-183.942
2024-01-04,22,107.05,171.182,-281.63599999999997
2024-01-04,23,105.59,142.471,-229.59799999999998
2024-01-04,24,97.98,146.049,-359.213
2024-01-05,1,86.07515,361.444,-376.50199999999995
2024-01-05,2,88.96,172.623,-416.252
2024-01-05,3,78.5,128.713,-530.6419999999999
2024-01-05,4,78.5,138.598,-509.427
2024-01-05,5,79.39,133.606,-504.637
2024-01-05,6,79.6,184.688,-455.47799999999995
2024-01-05,7,103.46,265.205,-230.152
2024-01-05,8,111.19,351.958,-154.88
2024-01-05,9,115.0,282.84,-139.155
2024-01-05,10,120.4,163.872,-245.647
2024-01-05,11,114.72,305.94,-545.079
2024-01-05,12,112.68327,156.912,-682.633
2024-01-05,13,112.30081,159.877,-764.263
2024-01-05,14,110.68838,152.029,-855.797
2024-01-05,15,111.85887,168.629,-783.385
2024-01-05,16,112.01889,177.262,-530.46
2024-01-05,17,113.85,176.62,-724.284
2024-01-05,18,120.0,187.363,-624.5519999999999
2024-01-05,19,119.66,184.019,-579.2139999999999
2024-01-05,20,115.81,211.047,-367.99600000000004
2024-01-05,21,111.0,246.668,-509.358
2024-01-05,22,110.0,161.511,-404.53099999999995
2024-01-05,23,104.84,157.227,-296.091
2024-01-05,24,86.8,152.236,-557.3140000000001
2024-01-06,1,97.5,245.328,-309.984
2024-01-06,2,97.67,162.267,-391.499
2024-01-06,3,93.0,145.702,-349.29
2024-01-06,4,93.0,158.54,-328.742
2024-01-06,5,89.7,184.14,-264.475
2024-01-06,6,89.47,161.104,-96.207
2024-01-06,7,91.96,141.719,-244.215
2024-01-06,8,96.75,140.795,-341.568
2024-01-06,9,94.66,146.642,-726.095
2024-01-06,10,100.5,155.032,-757.2879999999999
2024-01-06,11,103.46,160.026,-628.006
2024-01-06,12,103.0,165.512,-320.296
2024-01-06,13,103.46,167.218,-306.141
2024-01-06,14,100.5,155.053,-431.015
2024-01-06,15,100.25,157.038,-410.244
2024-01-06,16,103.0,168.089,-412.96899999999994
2024-01-06,17,103.0,157.831,-359.708
2024-01-06,18,111.65,177.442,-490.28299999999996
2024-01-06,19,114.9,160.166,-593.707
2024-01-06,20,116.97,186.465,-546.9390000000001
2024-01-06,21,111.69,184.408,-107.18300000000002
2024-01-06,22,110.06,3.16,81.09
2024-01-06,23,103.0,148.444,-297.097
2024-01-06,24,88.5,149.246,-387.56300000000005
2024-01-07,1,96.85,149.779,-69.13699999999999
2024-01-07,2,96.58,147.929,-30.910999999999994
2024-01-07,3,93.8,146.888,-65.012
2024-01-07,4,93.8,10.521,101.108
2024-01-07,5,85.93,6.117,5.449999999999999
2024-01-07,6,84.3,225.213,-8.953
2024-01-07,7,85.0,169.029,-256.26599999999996
2024-01-07,8,102.27,150.659,-329.66099999999994
2024-01-07,9,100.55,148.858,-302.968
2024-01-07,10,101.19,12.633,7.304000000000009
2024-01-07,11,96.0,156.617,-136.243
2024-01-07,12,96.0,158.151,-373.993
2024-01-07,13,95.65,152.07,-627.629
2024-01-07,14,88.0,154.241,-567.123
2024-01-07,15,84.34138,231.154,-424.049
2024-01-07,16,88.32,409.643,-94.179
2024-01-07,17,97.95,184.054,-127.66
2024-01-07,18,108.87,164.64,-225.821
2024-01-07,19,109.49,158.231,-282.158
2024-01-07,20,110.53,147.226,-276.59000000000003
2024-01-07,21,110.0,171.439,-292.566
2024-01-07,22,109.0,168.799,-435.96700000000004
2024-01-07,23,102.47,154.455,-313.356
2024-01-07,24,93.8,162.303,-414.12199999999996
2024-01-08,1,87.6,-320.508,55.34100000000001
2024-01-08,2,85.28,203.647,-36.398
2024-01-08,3,85.28,2.841,80.08500000000001
2024-01-08,4,90.79,0.0,23.709
2024-01-08,5,93.8,2.034,87.164
2024-01-08,6,90.79,16.207,219.54399999999998
2024-01-08,7,107.46,0.011,330.1429999999999
2024-01-08,8,114.18,86.415,134.587
2024-01-08,9,125.5,177.134,-11.805000000000021
2024-01-08,10,123.0,156.447,-326.627
2024-01-08,11,115.38,171.005,-682.983
2024-01-08,12,112.22,184.715,-901.621
2024-01-08,13,108.55,180.962,-595.06
2024-01-08,14,108.3,172.131,-370.38800000000003
2024-01-08,15,110.97,165.856,-488.43300000000005
2024-01-08,16,115.2,164.972,-846.4459999999999
2024-01-08,17,122.00169,168.869,-366.777
2024-01-08,18,130.1,85.996,186.401
2024-01-08,19,129.99382,78.873,325.826
2024-01-08,20,122.0095,47.461,307.358
2024-01-08,21,114.18,83.711,364.707
2024-01-08,22,107.46,75.85,132.12900000000002
2024-01-08,23,102.9,78.766,407.78200000000004
2024-01-08,24,91.75,60.02,376.468
2024-01-09,1,87.5315,-405.829,853.1030000000001
2024-01-09,2,86.18151,3.453,647.6969999999999
2024-01-09,3,85.00494,43.942,434.059
2024-01-09,4,84.08453,73.438,446.72
2024-01-09,5,84.97701,76.871,487.45500000000004
2024-01-09,6,89.34054,69.413,623.425
2024-01-09,7,106.76125,79.899,825.1419999999999
2024-01-09,8,117.98,85.025,576.1510000000001
2024-01-09,9,131.3728,101.095,265.51800000000003
2024-01-09,10,120.78817,212.708,-356.755
2024-01-09,11,112.1,-761.786,138.81
2024-01-09,12,104.97006,84.104,474.08500000000004
2024-01-09,13,100.37,84.878,516.611
2024-01-09,14,100.82,84.9,395.727
2024-01-09,15,110.0,158.888,-45.441
2024-01-09,16,116.55,153.634,-83.583
2024-01-09,17,127.36267,70.744,149.00900000000001
2024-01-09,18,137.35078,137.35078,138.029
2024-01-09,19,137.00435,83.294,318.754
2024-01-09,20,130.05,203.166,-4.192999999999998
2024-01-09,21,117.67376,77.87,193.715
2024-01-09,22,111.0525,-269.968,119.11100000000002
2024-01-09,23,105.61,39.532,270.091
2024-01-09,24,103.46,78.607,112.231
2024-01-10,1,97.97,85.759,38.900999999999996
2024-01-10,2,92.9,84.678,35.717999999999996
2024-01-10,3,91.29,88.456,58.107
2024-01-10,4,92.2,82.991,30.389999999999997
2024-01-10,5,91.29,84.963,17.215999999999994
2024-01-10,6,99.5,84.408,314.763
2024-01-10,7,108.96,66.437,288.975
2024-01-10,8,120.0,90.0,63.43299999999999
2024-01-10,9,139.2,366.131,-234.843
2024-01-10,10,130.38739,190.031,-292.023
2024-01-10,11,117.46942,84.982,97.11
2024-01-10,12,109.13,158.436,-9.790999999999997
2024-01-10,13,104.2,104.2,249.341
2024-01-10,14,106.54,140.893,-214.12599999999998
2024-01-10,15,110.2,160.387,-389.797
2024-01-10,16,119.7728,162.01,-175.639
2024-01-10,17,133.13612,172.955,-215.199
2024-01-10,18,143.78766,182.286,-18.140999999999995
2024-01-10,19,140.0,80.994,91.83500000000001
2024-01-10,20,132.15399,187.666,-59.37700000000001
2024-01-10,21,120.0,185.109,-105.049
2024-01-10,22,109.13,162.582,-74.25999999999999
2024-01-10,23,105.37,142.707,-55.31899999999999
2024-01-10,24,103.62,141.469,-124.501
2024-01-11,1,91.74873,141.953,-321.254
2024-01-11,2,88.6,141.355,-193.189
2024-01-11,3,87.24772,141.658,-355.335
2024-01-11,4,82.38093,145.026,-575.681
2024-01-11,5,83.61,139.093,-443.267
2024-01-11,6,90.35,136.678,-572.7760000000001
2024-01-11,7,103.1,155.837,-224.78699999999998
2024-01-11,8,116.89149,176.274,-617.1600000000001
2024-01-11,9,140.87915,170.719,-372.183
2024-01-11,10,129.16361,179.751,-76.82199999999997
2024-01-11,11,113.65,78.235,118.628
2024-01-11,12,106.48,85.282,527.261
2024-01-11,13,99.38404,83.586,441.672
2024-01-11,14,99.0,79.455,386.415
2024-01-11,15,105.98,87.102,261.63100000000003
2024-01-11,16,113.71016,89.203,212.83399999999995
2024-01-11,17,120.0,71.822,167.091
2024-01-11,18,128.75,85.987,61.785
2024-01-11,19,136.72,25.396,327.40700000000004
2024-01-11,20,132.31,78.246,374.177
2024-01-11,21,117.93,222.287,-104.57499999999999
2024-01-11,22,107.19,154.464,-333.976
2024-01-11,23,105.98,157.091,-259.477
2024-01-11,24,99.0,148.91,-551.9399999999999
2024-01-12,1,101.46,141.339,-688.2139999999999
2024-01-12,2,95.64,139.526,-548.4340000000001
2024-01-12,3,91.2,135.959,-633.231
2024-01-12,4,89.9,132.407,-636.094
2024-01-12,5,88.59,138.875,-550.595
2024-01-12,6,94.76,131.92,-602.2080000000001
2024-01-12,7,112.82,196.408,-842.2
2024-01-12,8,129.0,183.504,-977.549
2024-01-12,9,140.73851,167.708,-515.654
2024-01-12,10,134.96004,161.638,-47.978999999999985
2024-01-12,11,121.5027,95.183,667.27
2024-01-12,12,113.8973,85.616,951.254
2024-01-12,13,103.42,81.272,1267.923
2024-01-12,14,100.07708,84.473,891.778
2024-01-12,15,104.24191,104.24191,415.168
2024-01-12,16,110.0,157.823,-70.871
2024-01-12,17,120.0,180.858,-172.08100000000002
2024-01-12,18,127.5,165.925,-215.67499999999998
2024-01-12,19,126.0,153.477,-64.624
2024-01-12,20,119.47,153.545,-123.62899999999999
2024-01-12,21,110.0,139.662,-377.002
2024-01-12,22,107.0,183.682,-485.261
2024-01-12,23,105.0,180.773,-493.335
2024-01-12,24,95.49,146.722,-344.52700000000004
2024-01-13,1,92.8,140.347,-241.12800000000001
2024-01-13,2,87.7,140.009,-233.83399999999997
2024-01-13,3,87.08,143.112,-234.50900000000001
2024-01-13,4,85.59,135.676,-319.93
2024-01-13,5,83.4,129.112,-293.59900000000005
2024-01-13,6,83.9,134.94,-160.49099999999999
2024-01-13,7,95.52,70.323,100.93100000000001
2024-01-13,8,104.93,74.372,53.370999999999995
2024-01-13,9,107.63,82.12,522.986
2024-01-13,10,104.93,87.006,694.836
2024-01-13,11,101.0,79.879,877.935
2024-01-13,12,88.40127,75.461,1093.4959999999999
2024-01-13,13,84.85,55.671,704.998
2024-01-13,14,83.4,57.555,553.451
2024-01-13,15,92.23,64.368,330.699
2024-01-13,16,101.59,76.393,74.41899999999998
2024-01-13,17,107.92,0.27,239.18
2024-01-13,18,124.76962,182.454,-19.272000000000006
2024-01-13,19,128.79108,168.99,-144.486
2024-01-13,20,128.20411,181.002,-139.07399999999998
2024-01-13,21,117.86647,162.122,-364.92
2024-01-13,22,105.0,154.616,-225.449
2024-01-13,23,101.96,138.471,-210.123
2024-01-13,24,95.52,137.105,-201.06400000000002
2024-01-14,1,103.0,133.798,-400.24199999999996
2024-01-14,2,100.65,138.052,-282.13
2024-01-14,3,99.83,139.259,-289.68699999999995
2024-01-14,4,96.79,140.796,-359.813
2024-01-14,5,96.25,139.347,-370.928
2024-01-14,6,95.25,139.582,-488.312
2024-01-14,7,103.43,139.982,-334.274
2024-01-14,8,104.73,140.71,-281.331
2024-01-14,9,108.06,139.205,-136.897
2024-01-14,10,108.06,136.782,-57.519
2024-01-14,11,103.0,135.067,-324.209
2024-01-14,12,103.0,134.296,-557.946
2024-01-14,13,101.88,131.943,-1004.2359999999999
2024-01-14,14,96.04,134.46,-520.628
2024-01-14,15,100.0,54.869,199.055
2024-01-14,16,104.74,74.428,304.888
2024-01-14,17,105.0,134.084,-28.24000000000001
2024-01-14,18,111.0,155.733,-529.563
2024-01-14,19,117.0,161.699,-426.233
2024-01-14,20,120.0,151.687,-341.46400000000006
2024-01-14,21,115.14,124.513,-317.565
2024-01-14,22,108.23,139.768,-377.79
2024-01-14,23,101.51,132.535,-212.425
2024-01-14,24,97.9,130.773,-208.345
2024-01-15,1,85.5,144.262,-269.02299999999997
2024-01-15,2,83.4,149.132,-199.233
2024-01-15,3,84.1,150.611,-126.13700000000001
2024-01-15,4,83.4,148.597,-108.603
2024-01-15,5,83.4,134.163,-269.983
2024-01-15,6,84.9,145.439,-287.874
2024-01-15,7,102.52,179.269,-420.59799999999996
2024-01-15,8,110.03,187.461,-352.25300000000004
2024-01-15,9,122.00208,178.124,-643.2639999999999
2024-01-15,10,119.59,181.719,-495.923
2024-01-15,11,106.21,-3.596,155.07
2024-01-15,12,103.62167,99.592,519.3620000000001
2024-01-15,13,95.6842,75.701,669.1009999999999
2024-01-15,14,94.4436,81.714,781.7900000000001
2024-01-15,15,99.7,80.713,657.145
2024-01-15,16,104.44211,81.407,252.47899999999998
2024-01-15,17,110.0,167.29,-116.84199999999998
2024-01-15,18,116.13,161.063,-127.816
2024-01-15,19,115.0,158.32,-72.41
2024-01-15,20,113.9,206.046,-83.16000000000001
2024-01-15,21,107.58229,156.018,-260.851
2024-01-15,22,104.31,153.016,-147.25300000000001
2024-01-15,23,101.68,157.123,-22.585999999999984
2024-01-15,24,91.39,139.101,-155.872
2024-01-16,1,86.58831,102.68,-131.449
2024-01-16,2,83.34,118.631,-370.13
2024-01-16,3,84.1,137.0,-367.028
2024-01-16,4,84.7,125.771,-355.09700000000004
2024-01-16,5,84.7,132.18,-201.901
2024-01-16,6,90.0,137.348,-137.714
2024-01-16,7,103.76848,140.012,-198.66000000000003
2024-01-16,8,117.0,165.921,-286.295
2024-01-16,9,141.11791,187.809,-363.058
2024-01-16,10,136.26696,185.341,-550.264
2024-01-16,11,120.46093,173.521,-528.437
2024-01-16,12,109.25941,162.352,-134.995
2024-01-16,13,101.16921,158.596,-22.528
2024-01-16,14,100.62671,81.538,69.31499999999998
2024-01-16,15,104.87055,143.731,-182.518
2024-01-16,16,111.03657,197.12,-145.13
2024-01-16,17,122.05,146.944,-109.52099999999999
2024-01-16,18,133.0,155.762,-73.72899999999998
2024-01-16,19,129.98158,79.922,36.916
2024-01-16,20,121.05,163.483,-171.161
2024-01-16,21,110.40919,148.893,-728.4449999999999
2024-01-16,22,105.0,197.426,-539.839
2024-01-16,23,100.86671,148.661,-296.658
2024-01-16,24,97.97296,167.91,-81.98299999999999
2024-01-17,1,86.75,129.104,-381.027
2024-01-17,2,85.5,126.536,-218.59
2024-01-17,3,82.4,134.655,-252.70599999999996
2024-01-17,4,80.0,138.501,-279.86699999999996
2024-01-17,5,82.4,134.977,-133.965
2024-01-17,6,85.9,128.673,-191.813
2024-01-17,7,98.9,72.131,20.67100000000005
2024-01-17,8,104.18,179.44,-193.76200000000003
2024-01-17,9,116.7498,151.92,-367.805
2024-01-17,10,114.46135,163.922,-562.849
2024-01-17,11,109.59758,170.146,-958.564
2024-01-17,12,110.31763,166.804,-915.211
2024-01-17,13,104.97503,159.09,-731.723
2024-01-17,14,103.41178,148.379,-465.164
2024-01-17,15,107.06157,152.472,-661.718
2024-01-17,16,113.11206,171.133,-558.237
2024-01-17,17,115.0,171.694,-402.98799999999994
2024-01-17,18,125.4,84.442,238.351
2024-01-17,19,120.0,87.276,283.26300000000003
2024-01-17,20,113.68582,86.589,332.03
2024-01-17,21,104.23,82.989,123.66
2024-01-17,22,100.1786,134.536,-10.782999999999987
2024-01-17,23,93.28313,61.146,276.356
2024-01-17,24,85.13999,61.355,17.340999999999994
2024-01-18,1,84.0,29.343,42.739999999999995
2024-01-18,2,81.6,107.438,-30.292
2024-01-18,3,78.0,7.714,34.534000000000006
2024-01-18,4,78.0,11.262,31.992999999999995
2024-01-18,5,75.95604,111.871,-10.776999999999997
2024-01-18,6,81.37145,138.696,-29.110000000000014
2024-01-18,7,99.0,-764.699,141.282
2024-01-18,8,112.70957,49.039,1.320999999999998
2024-01-18,9,125.0,81.341,176.714
2024-01-18,10,119.23073,79.931,225.747
2024-01-18,11,112.11555,82.454,68.48800000000001
2024-01-18,12,97.98925,76.301,127.305
2024-01-18,13,90.16064,72.196,18.661
2024-01-18,14,87.8814,77.693,222.02200000000005
2024-01-18,15,92.01,239.785,-17.23899999999999
2024-01-18,16,103.40414,103.40414,184.904
2024-01-18,17,106.6622,68.4,227.373
2024-01-18,18,114.20625,73.0,279.85499999999996
2024-01-18,19,110.0,93.46,307.29100000000005
2024-01-18,20,109.71,82.089,288.493
2024-01-18,21,103.32,46.819,282.692
2024-01-18,22,100.0,78.562,236.08100000000002
2024-01-18,23,91.47,70.004,431.295
2024-01-18,24,84.08,-417.142,374.03
2024-01-19,1,72.13,-17.368,461.539
2024-01-19,2,70.0,55.964,523.7520000000001
2024-01-19,3,66.49387,66.49387,329.0110000000001
2024-01-19,4,66.4,66.4,186.15699999999998
2024-01-19,5,69.16,35.621,181.242
2024-01-19,6,74.8,1.814,225.43200000000002
2024-01-19,7,90.83,28.543,763.049
2024-01-19,8,98.64,98.64,329.985
2024-01-19,9,117.68,290.14,-116.71
2024-01-19,10,110.0,86.068,56.289
2024-01-19,11,100.56,83.338,224.78099999999998
2024-01-19,12,96.43,77.493,134.072
2024-01-19,13,91.58072,133.979,-254.814
2024-01-19,14,93.09,134.755,-377.865
2024-01-19,15,95.63,145.995,-354.548
2024-01-19,16,99.05,179.344,-476.85299999999995
2024-01-19,17,101.36,170.517,-836.1329999999999
2024-01-19,18,107.67,165.827,-664.893
2024-01-19,19,107.17,152.926,-295.183
2024-01-19,20,106.95,188.3,-417.39
2024-01-19,21,99.03,177.902,-337.326
2024-01-19,22,98.49,148.0,-174.793
2024-01-19,23,96.0,65.476,2.6189999999999998
2024-01-19,24,92.9,57.943,76.725
2024-01-20,1,93.5,13.528,170.089
2024-01-20,2,85.4,95.185,-23.545
2024-01-20,3,77.75,144.589,-47.211999999999996
2024-01-20,4,76.93,30.955,56.785999999999994
2024-01-20,5,76.93,113.599,-16.731
2024-01-20,6,76.93,170.546,-130.358
2024-01-20,7,87.37,134.0,-177.12199999999999
2024-01-20,8,96.07,58.108,219.59700000000004
2024-01-20,9,100.0,70.636,314.797
2024-01-20,10,99.0,75.763,342.529
2024-01-20,11,95.92,-35.374,90.495
2024-01-20,12,92.49,28.361,354.592
2024-01-20,13,82.88,48.207,373.486
2024-01-20,14,77.75,17.984,577.842
2024-01-20,15,78.65,7.603,653.259
2024-01-20,16,90.85,20.694,613.117
2024-01-20,17,96.07,64.61,263.05300000000005
2024-01-20,18,105.0,12.671,212.69299999999998
2024-01-20,19,105.0,105.0,323.438
2024-01-20,20,105.6,79.56,441.83399999999995
2024-01-20,21,98.52,67.406,332.87
2024-01-20,22,92.91,68.578,112.779
2024-01-20,23,81.23,144.834,-107.35700000000001
2024-01-20,24,76.93,137.507,-21.16000000000001
2024-01-21,1,84.4,184.335,-77.99799999999999
2024-01-21,2,82.2,26.047,52.552
2024-01-21,3,75.03,19.642,42.766999999999996
2024-01-21,4,69.0,26.358,1.264999999999997
2024-01-21,5,70.0,126.449,-128.543
2024-01-21,6,69.0,164.262,-152.941
2024-01-21,7,73.0,159.596,-154.386
2024-01-21,8,90.0,161.396,-9.198999999999995
2024-01-21,9,93.59,32.425,270.111
2024-01-21,10,89.34,9.376,551.6779999999999
2024-01-21,11,69.35615,5.168,565.271
2024-01-21,12,62.89145,5.198,339.786
2024-01-21,13,60.33551,158.052,-338.413
2024-01-21,14,58.1183,146.541,-626.056
2024-01-21,15,65.1,140.484,-359.601
2024-01-21,16,88.38,12.658,30.523999999999997
2024-01-21,17,95.0,20.812,522.4599999999999
2024-01-21,18,98.81405,23.137,207.45199999999997
2024-01-21,19,101.87,3406.026,-11.134999999999998
2024-01-21,20,105.1,329.632,-193.753
2024-01-21,21,105.1,150.475,-161.391
2024-01-21,22,102.41,109.137,-297.43100000000004
2024-01-21,23,97.75,185.54,-182.347
2024-01-21,24,95.0,107.926,-170.14700000000002
2024-01-22,1,84.4,100.979,-96.82799999999999
2024-01-22,2,82.2,112.717,-15.801999999999996
2024-01-22,3,77.9,149.962,-167.365
2024-01-22,4,77.9,146.455,-218.66899999999998
2024-01-22,5,82.49,2.867,73.72999999999999
2024-01-22,6,95.68,155.0,-89.98400000000001
2024-01-22,7,106.0,171.182,-575.2539999999999
2024-01-22,8,114.5,173.669,-1001.711
2024-01-22,9,131.8,175.303,-992.7159999999999
2024-01-22,10,114.0,158.634,-345.291
2024-01-22,11,99.83,25.021,297.302
2024-01-22,12,97.73,78.187,127.179
2024-01-22,13,94.5,76.782,520.889
2024-01-22,14,95.0,77.197,548.118
2024-01-22,15,99.46,77.571,288.25199999999995
2024-01-22,16,113.41,79.672,5.913999999999987
2024-01-22,17,122.00407,172.866,-546.3779999999999
2024-01-22,18,131.8,168.841,-908.702
2024-01-22,19,119.75,165.542,-301.781
2024-01-22,20,114.5,45.808,129.486
2024-01-22,21,108.63,19.12,84.73400000000001
2024-01-22,22,99.83,136.552,-177.648
2024-01-22,23,97.46612,14.269,79.969
2024-01-22,24,90.01,135.935,-248.73300000000006
2024-01-23,1,75.9,776.592,-61.107
2024-01-23,2,72.0,39.131,77.709
2024-01-23,3,65.1,8.081,273.678
2024-01-23,4,65.1,9.551,119.86000000000001
2024-01-23,5,70.33,4.165,63.239999999999995
2024-01-23,6,79.32,9.232,237.57000000000002
2024-01-23,7,95.13,65.587,126.28399999999999
2024-01-23,8,104.11,58.813,66.70900000000003
2024-01-23,9,122.00354,83.762,24.045000000000005
2024-01-23,10,105.0,-3296.362,118.98399999999998
2024-01-23,11,96.45,-499.506,33.665000000000006
2024-01-23,12,90.0,80.584,379.39
2024-01-23,13,79.74703,15.333,234.091
2024-01-23,14,79.567,42.746,137.68499999999997
2024-01-23,15,85.87885,85.87885,27.478999999999985
2024-01-23,16,92.89909,72.049,24.829000000000008
2024-01-23,17,100.13,73.979,89.672
2024-01-23,18,105.98,78.233,214.65300000000002
2024-01-23,19,103.04,77.536,271.87800000000004
2024-01-23,20,101.61,76.615,244.256
2024-01-23,21,99.46,75.215,72.59100000000001
2024-01-23,22,97.66,138.885,-564.08
2024-01-23,23,94.1,125.192,-700.401
2024-01-23,24,89.44,131.482,-809.8400000000001
2024-01-24,1,76.4,131.413,-562.303
2024-01-24,2,69.0,128.372,-808.5699999999999
2024-01-24,3,65.7,124.139,-1031.849
2024-01-24,4,65.3,126.274,-495.991
2024-01-24,5,66.85,130.55,-95.78399999999999
2024-01-24,6,79.0,26.56,134.229
2024-01-24,7,97.01,177.847,-458.799
2024-01-24,8,122.0061,159.034,-679.55
2024-01-24,9,128.0,163.89,-835.3389999999999
2024-01-24,10,107.52,178.041,-379.807
2024-01-24,11,98.3,147.584,-223.22199999999998
2024-01-24,12,95.25,136.359,-357.658
2024-01-24,13,83.22628,134.158,-114.703
2024-01-24,14,84.97,56.63,81.93499999999999
2024-01-24,15,95.25,6.382,306.85400000000004
2024-01-24,16,101.0,239.956,-180.06
2024-01-24,17,111.88,198.608,-166.222
2024-01-24,18,125.53,199.516,-207.619
2024-01-24,19,123.54,156.055,-283.01599999999996
2024-01-24,20,119.27,65.579,71.755
2024-01-24,21,105.04,64.102,42.699
2024-01-24,22,101.94,62.298,371.257
2024-01-24,23,97.09,60.526,266.44500000000005
2024-01-24,24,94.0,51.099,221.071
2024-01-25,1,80.34,115.484,-15.38199999999999
2024-01-25,2,72.23,129.661,-8.835999999999999
2024-01-25,3,69.6,129.915,-25.939
2024-01-25,4,66.9,130.02,-88.931
2024-01-25,5,69.76,69.76,-238.67299999999997
2024-01-25,6,80.0,10.032,90.375
2024-01-25,7,96.19,140.658,-178.863
2024-01-25,8,106.13,161.087,-498.65500000000003
2024-01-25,9,124.23,167.332,-500.60900000000004
2024-01-25,10,106.3,175.543,-285.904
2024-01-25,11,94.19572,50.067,11.325999999999993
2024-01-25,12,89.10863,74.538,503.38800000000003
2024-01-25,13,78.212,-17.679,350.381
2024-01-25,14,78.39197,3.832,39.52099999999996
2024-01-25,15,89.67638,131.363,-245.03199999999998
2024-01-25,16,98.43,139.671,-15.629000000000005
2024-01-25,17,108.56,160.062,-138.815
2024-01-25,18,126.56,179.228,-370.784
2024-01-25,19,122.00018,173.254,-330.735
